episode, reward, success, duration, steps, total_steps, memory length, avg_critic_loss, avg_actor_loss
1, -2262.6129910945892, 2, 0, 53, 68, 25068, 23.607728958129883, 18.26887321472168
2, -523.0383775234222, 5, 15, 67, 135, 25135, 24.73561668395996, 18.7689266204834
3, -2581.313357949257, 2, 0, 125, 260, 25260, 24.431243896484375, 18.760120391845703
4, -194.01377749443054, 5, 0, 27, 287, 25287, 23.996191024780273, 18.236289978027344
5, -311.645409822464, 5, 0, 57, 344, 25344, 25.406057357788086, 18.56314468383789
6, -2600.1310505867004, 2, 0, 114, 458, 25458, 24.437503814697266, 18.585620880126953
7, -219.97235548496246, 5, 0, 30, 488, 25488, 24.5213565826416, 17.72089385986328
8, -2174.291974544525, 2, 0, 22, 510, 25510, 21.096162796020508, 17.614994049072266
9, -315.5941731929779, 5, 0, 36, 546, 25546, 25.90846061706543, 19.026954650878906
10, -270.9036840200424, 5, 0, 76, 622, 25622, 24.212549209594727, 18.318191528320312
11, -182.4271644949913, 5, 0, 39, 661, 25661, 24.759267807006836, 19.287660598754883
12, -2424.3722581863403, 2, 0, 98, 759, 25759, 22.880929946899414, 18.628753662109375
13, -2393.247330069542, 2, 0, 100, 859, 25859, 24.797861099243164, 18.82195281982422
14, -2298.3468869924545, 2, 0, 60, 919, 25919, 23.347627639770508, 18.997854232788086
15, -2277.901673555374, 2, 0, 30, 949, 25949, 22.629024505615234, 18.996328353881836
16, -2549.4809443950653, 2, 0, 94, 1043, 26043, 25.146562576293945, 18.9248104095459
17, -2157.289925098419, 2, 0, 63, 1106, 26106, 24.988601684570312, 19.541259765625
18, 2327.3383296132088, 1, 6, 29, 1135, 26135, 25.70740509033203, 19.24458885192871
19, -2478.2669491767883, 2, -6, 77, 1212, 26212, 24.975101470947266, 19.22501564025879
20, -2469.986976504326, 2, 0, 115, 1327, 26327, 25.122766494750977, 19.058401107788086
21, -576.7687360048294, 5, 14, 59, 1386, 26386, 23.96837615966797, 19.422584533691406
22, -2223.340474009514, 2, -14, 65, 1451, 26451, 24.444080352783203, 19.787782669067383
23, -2304.8806319236755, 2, 0, 62, 1513, 26513, 25.76666831970215, 19.944496154785156
24, -680.5856090784073, 5, 0, 133, 1646, 26646, 23.767057418823242, 19.736106872558594
25, -257.8616794347763, 5, 14, 61, 1707, 26707, 24.601974487304688, 19.788883209228516
26, -2169.361764907837, 2, -14, 23, 1730, 26730, 24.50836753845215, 19.581762313842773
27, -271.6909282207489, 5, 0, 49, 1779, 26779, 26.979801177978516, 19.802764892578125
28, -2122.6543719768524, 2, 0, 23, 1802, 26802, 23.564712524414062, 19.75162124633789
29, -2317.6508157253265, 2, 0, 30, 1832, 26832, 26.935791015625, 20.125324249267578
30, -2318.9495763778687, 2, 0, 59, 1891, 26891, 26.055742263793945, 20.254446029663086
31, -2179.8380447626114, 2, 0, 24, 1915, 26915, 27.906198501586914, 19.828968048095703
32, -2309.6695173978806, 2, 0, 102, 2017, 27017, 26.72449493408203, 20.37021827697754
33, -125.61007380485535, 5, 0, 21, 2038, 27038, 26.465065002441406, 20.830415725708008
34, -2196.9011672735214, 2, 0, 40, 2078, 27078, 27.874038696289062, 20.580095291137695
35, -2407.0844479203224, 2, 0, 81, 2159, 27159, 25.118228912353516, 19.980070114135742
36, -2125.437701821327, 2, 6, 28, 2187, 27187, 26.978466033935547, 20.37936782836914
37, -2230.9780418872833, 2, -6, 36, 2223, 27223, 25.98794174194336, 20.49054718017578
38, -2188.4922771453857, 2, 0, 32, 2255, 27255, 24.19088363647461, 20.62300682067871
39, -2113.4892168045044, 2, 0, 26, 2281, 27281, 25.191377639770508, 19.929628372192383
40, -2492.1586606502533, 2, 0, 102, 2383, 27383, 25.695722579956055, 20.656322479248047
41, -459.3744144439697, 5, 0, 57, 2440, 27440, 26.212907791137695, 20.81272315979004
42, -435.8608088493347, 5, 0, 82, 2522, 27522, 26.36603546142578, 20.356740951538086
43, -2137.910645008087, 2, 0, 35, 2557, 27557, 24.112262725830078, 20.61734962463379
44, -2418.9704352617264, 2, 0, 89, 2646, 27646, 24.985021591186523, 20.702587127685547
45, -2207.6179546117783, 2, 0, 38, 2684, 27684, 24.745519638061523, 20.672382354736328
46, -2258.8877952098846, 2, 0, 61, 2745, 27745, 25.094823837280273, 20.725830078125
47, -2510.797751188278, 2, 0, 75, 2820, 27820, 25.725603103637695, 20.304914474487305
48, -2259.4539794921875, 2, 14, 62, 2882, 27882, 26.94394874572754, 21.003507614135742
49, -2408.5244941711426, 2, 2, 78, 2960, 27960, 25.27979850769043, 20.800106048583984
50, -2385.6787168979645, 2, -16, 47, 3007, 28007, 26.753469467163086, 20.702810287475586
51, -437.5926716327667, 5, 0, 91, 3098, 28098, 27.81735610961914, 21.09202003479004
52, -279.4488015174866, 5, 0, 50, 3148, 28148, 26.065488815307617, 21.044511795043945
53, -198.8276219367981, 5, 0, 47, 3195, 28195, 28.923887252807617, 21.6473388671875
54, -233.92770504951477, 5, 0, 34, 3229, 28229, 27.261962890625, 22.279693603515625
55, -2153.399654150009, 2, 0, 29, 3258, 28258, 28.785232543945312, 21.318265914916992
56, -2427.198812007904, 2, 0, 77, 3335, 28335, 27.04781723022461, 21.61391258239746
57, -2296.8468647003174, 2, 0, 44, 3379, 28379, 27.73277473449707, 21.495607376098633
58, -2157.1089346408844, 2, 0, 29, 3408, 28408, 27.000598907470703, 21.378650665283203
59, -222.09684920310974, 5, 0, 31, 3439, 28439, 27.411901473999023, 21.781728744506836
60, -2263.5289404392242, 2, 0, 75, 3514, 28514, 26.749664306640625, 21.475732803344727
61, -2259.7638890743256, 2, 0, 57, 3571, 28571, 27.021764755249023, 22.03527069091797
62, -178.29016315937042, 5, 0, 30, 3601, 28601, 28.59516716003418, 20.777406692504883
63, -212.7252402305603, 5, 0, 32, 3633, 28633, 28.747880935668945, 22.062379837036133
64, -2411.484356403351, 2, 11, 50, 3683, 28683, 27.015033721923828, 22.267065048217773
65, -2469.881783246994, 2, -11, 97, 3780, 28780, 27.9398250579834, 22.264997482299805
66, -2209.3392523527145, 2, 0, 34, 3814, 28814, 28.31026268005371, 22.38867950439453
67, -2236.9053361415863, 2, 0, 64, 3878, 28878, 27.26128578186035, 21.96920394897461
68, -2182.5247020721436, 2, 0, 37, 3915, 28915, 28.520593643188477, 22.365903854370117
69, -2644.3002650737762, 2, 0, 112, 4027, 29027, 26.419511795043945, 22.208688735961914
70, -349.6666668653488, 5, 0, 55, 4082, 29082, 28.349515914916992, 22.418739318847656
71, -2261.6598420143127, 2, 0, 29, 4111, 29111, 26.92917823791504, 22.271217346191406
72, -296.1064029932022, 5, 0, 58, 4169, 29169, 26.520116806030273, 21.742530822753906
73, -2227.4248270988464, 2, 0, 53, 4222, 29222, 29.592344284057617, 22.444536209106445
74, -2138.605026245117, 2, 0, 20, 4242, 29242, 28.749786376953125, 23.884937286376953
75, -308.0193409919739, 5, 10, 41, 4283, 29283, 28.780120849609375, 23.0673828125
76, -2330.6904125213623, 2, 0, 43, 4326, 29326, 28.340330123901367, 22.110633850097656
77, -405.36900532245636, 5, 0, 69, 4395, 29395, 26.42896842956543, 22.900455474853516
78, -444.56633377075195, 5, 0, 120, 4515, 29515, 27.354551315307617, 23.01645278930664
79, -2141.6858763694763, 2, 0, 30, 4545, 29545, 30.49321174621582, 22.119199752807617
80, -347.2232336997986, 5, 14, 53, 4598, 29598, 27.652118682861328, 22.466272354125977
81, -2431.12439930439, 2, 4, 69, 4667, 29667, 28.90024185180664, 22.58722686767578
82, -2233.2229244709015, 2, -2, 67, 4734, 29734, 29.92927360534668, 23.45644187927246
83, -2254.425965309143, 2, -16, 45, 4779, 29779, 25.461381912231445, 23.02935028076172
84, 2414.0495941340923, 1, 13, 54, 4833, 29833, 28.334917068481445, 23.177194595336914
85, -182.66465735435486, 5, -13, 15, 4848, 29848, 29.744150161743164, 22.571735382080078
86, -2819.730934858322, 2, 0, 106, 4954, 29954, 28.529905319213867, 23.390092849731445
87, -2060.88769364357, 2, 0, 27, 4981, 29981, 27.096914291381836, 23.742460250854492
88, -364.96547389030457, 5, 0, 67, 5048, 30048, 28.981590270996094, 24.198436737060547
89, -2271.0380384922028, 2, 13, 53, 5101, 30101, 29.05266761779785, 23.327733993530273
90, -2267.026449084282, 2, -13, 78, 5179, 30179, 29.675048828125, 23.70253562927246
91, -640.9181981086731, 5, 0, 65, 5244, 30244, 28.987455368041992, 23.660198211669922
92, -2190.8075169324875, 2, 0, 29, 5273, 30273, 28.669832229614258, 24.01127052307129
93, -2719.090499639511, 2, 27, 113, 5386, 30386, 28.740135192871094, 24.55816650390625
94, -148.25223875045776, 5, -27, 27, 5413, 30413, 27.017532348632812, 24.882143020629883
95, -376.4587056040764, 5, 19, 75, 5488, 30488, 30.068098068237305, 24.088695526123047
96, -757.3054218292236, 5, 0, 96, 5584, 30584, 29.50235939025879, 23.615537643432617
97, -214.68444454669952, 5, 0, 31, 5615, 30615, 30.639663696289062, 23.237796783447266
98, -362.8764262199402, 5, 0, 49, 5664, 30664, 29.36430549621582, 24.604461669921875
99, -221.27356123924255, 5, 0, 28, 5692, 30692, 26.738454818725586, 24.1613826751709
100, -433.0091270208359, 5, 0, 66, 5758, 30758, 27.889074325561523, 24.440959930419922
101, -172.29698157310486, 5, 0, 27, 5785, 30785, 26.978330612182617, 22.979360580444336
102, -236.03159022331238, 5, 0, 31, 5816, 30816, 27.982337951660156, 24.71575927734375
103, 2237.7131569981575, 1, 15, 68, 5884, 30884, 29.2464599609375, 25.393835067749023
104, -2416.706362605095, 2, -15, 33, 5917, 30917, 31.777339935302734, 24.536792755126953
105, -160.68978261947632, 5, 0, 33, 5950, 30950, 28.066513061523438, 24.699552536010742
106, -441.8705360889435, 5, 0, 101, 6051, 31051, 29.307270050048828, 25.306921005249023
107, -267.39707255363464, 5, 0, 31, 6082, 31082, 28.77092170715332, 24.591123580932617
108, -449.4520800113678, 5, 0, 83, 6165, 31165, 28.353151321411133, 24.452285766601562
109, -2460.886932373047, 2, 0, 61, 6226, 31226, 27.425884246826172, 23.954513549804688
110, -187.74253964424133, 5, 0, 38, 6264, 31264, 27.20707893371582, 24.261188507080078
111, -2196.1016607284546, 2, 0, 54, 6318, 31318, 27.703466415405273, 23.872737884521484
112, -2154.78524851799, 2, 0, 35, 6353, 31353, 27.149150848388672, 24.882139205932617
113, -2204.206023454666, 2, 0, 33, 6386, 31386, 28.68596649169922, 24.70747947692871
114, -2753.96772813797, 2, 0, 126, 6512, 31512, 30.187471389770508, 24.587228775024414
115, -292.74812138080597, 5, 0, 74, 6586, 31586, 29.767515182495117, 24.831146240234375
116, -2217.0392379164696, 2, 0, 32, 6618, 31618, 29.15983772277832, 24.85797119140625
117, -2540.13965177536, 2, 0, 83, 6701, 31701, 29.09461784362793, 25.070405960083008
118, -2261.978984475136, 2, 0, 60, 6761, 31761, 29.11993408203125, 25.88617515563965
119, -298.32024240493774, 5, 0, 54, 6815, 31815, 30.36353874206543, 25.694589614868164
120, -2306.333641886711, 2, 0, 70, 6885, 31885, 28.936302185058594, 25.353546142578125
121, 1823.6668475270271, 1, 27, 110, 6995, 31995, 29.509843826293945, 24.845439910888672
122, -197.956068277359, 5, -27, 18, 7013, 32013, 32.989707946777344, 25.71238899230957
123, -2434.2212493419647, 2, 0, 82, 7095, 32095, 31.903844833374023, 25.004255294799805
124, -266.4716252684593, 5, 0, 60, 7155, 32155, 29.653818130493164, 25.75776481628418
125, 2441.258399605751, 1, 10, 37, 7192, 32192, 30.037567138671875, 25.609302520751953
126, -2240.5664994716644, 2, 7, 31, 7223, 32223, 30.771419525146484, 24.16316795349121
127, -354.699907541275, 5, -17, 50, 7273, 32273, 28.79859161376953, 25.434335708618164
128, -168.87613582611084, 5, 0, 36, 7309, 32309, 32.207252502441406, 25.89959716796875
129, -2356.2203875780106, 2, 0, 69, 7378, 32378, 30.948532104492188, 26.135469436645508
130, -2257.087226629257, 2, 0, 41, 7419, 32419, 31.016178131103516, 26.16042137145996
